epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_video,train/max_step_3d,train/min_step_3d,train_params/lambda_3d_sd,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
,0.001,0.0001,0.01,0.001,886,,,,,,,,,,,,,,,,,,,
0,,,,,886,237.0624542236328,10.889838218688965,0.018732203170657158,0.004400291480123997,59.29429244995117,28099.3046875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004529581405222416
,0.001,0.0001,0.01,0.001,887,,,,,,,,,,,,,,,,,,,
0,,,,,887,19.684612274169922,10.889838218688965,0.018732203170657158,0.004400291480123997,59.29429244995117,193.74195861816406,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004450484644621611
,0.001,0.0001,0.01,0.001,888,,,,,,,,,,,,,,,,,,,
0,,,,,888,270.7472229003906,10.889838218688965,0.018732203170657158,0.004400291480123997,59.29429244995117,36652.03125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006015252321958542
,0.001,0.0001,0.01,0.001,889,,,,,,,,,,,,,,,,,,,
0,,,,,889,35.68952560424805,10.889838218688965,0.018732203170657158,0.004400291480123997,59.29429244995117,636.87109375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006454795133322477
,0.001,0.0001,0.01,0.001,890,,,,,,,,,,,,,,,,,,,
0,,,,,890,23.254980087280273,10.889838218688965,0.018732203170657158,0.004400291480123997,59.29429244995117,270.39703369140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005498137325048447
,0.001,0.0001,0.01,0.001,891,,,,,,,,,,,,,,,,,,,
0,,,,,891,307.97296142578125,5.8681817054748535,0.018757350742816925,0.004540322348475456,17.217777252197266,47423.66796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006236350163817406
,0.001,0.0001,0.01,0.001,892,,,,,,,,,,,,,,,,,,,
0,,,,,892,62.061767578125,4.5389404296875,0.01900528557598591,0.0044372836127877235,10.30099105834961,1925.8314208984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007629876025021076
,0.001,0.0001,0.01,0.001,893,,,,,,,,,,,,,,,,,,,
0,,,,,893,269.89337158203125,4.5389404296875,0.01900528557598591,0.0044372836127877235,10.30099105834961,36421.21484375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005610723048448563
,0.001,0.0001,0.01,0.001,894,,,,,,,,,,,,,,,,,,,
0,,,,,894,87.46908569335938,4.5389404296875,0.01900528557598591,0.0044372836127877235,10.30099105834961,3825.42041015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004284956492483616
,0.001,0.0001,0.01,0.001,895,,,,,,,,,,,,,,,,,,,
0,,,,,895,180.17333984375,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,16231.21484375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00676250783726573
,0.001,0.0001,0.01,0.001,896,,,,,,,,,,,,,,,,,,,
0,,,,,896,44.48190689086914,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,989.3200073242188,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005218910053372383
,0.001,0.0001,0.01,0.001,897,,,,,,,,,,,,,,,,,,,
0,,,,,897,201.36717224121094,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,20274.3671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00559215759858489
,0.001,0.0001,0.01,0.001,898,,,,,,,,,,,,,,,,,,,
0,,,,,898,286.3519287109375,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,40998.70703125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006730047985911369
,0.001,0.0001,0.01,0.001,899,,,,,,,,,,,,,,,,,,,
0,,,,,899,95.8431625366211,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,4592.95556640625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00565707590430975
,0.001,0.0001,0.01,0.001,900,,,,,,,,,,,,,,,,,,,
0,,,,,900,256.274169921875,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,32838.2265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005073595326393843
,0.001,0.0001,0.01,0.001,901,,,,,,,,,,,,,,,,,,,
0,,,,,901,231.2951202392578,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,26748.716796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006362857297062874
,0.001,0.0001,0.01,0.001,902,,,,,,,,,,,,,,,,,,,
0,,,,,902,329.2198486328125,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,54192.859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006713659968227148
,0.001,0.0001,0.01,0.001,903,,,,,,,,,,,,,,,,,,,
0,,,,,903,94.69876098632812,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,4483.927734375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005026280414313078
,0.001,0.0001,0.01,0.001,904,,,,,,,,,,,,,,,,,,,
0,,,,,904,237.23690795898438,11.055480003356934,0.020189011469483376,0.004561149515211582,61.11181640625,28140.67578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005726659670472145
,0.001,0.0001,0.01,0.001,905,,,,,,,,,,,,,,,,,,,
0,,,,,905,43.8021240234375,11.4906587600708,0.019385401159524918,0.004591622855514288,66.01762390136719,959.3129272460938,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004779791925102472
,0.001,0.0001,0.01,0.001,906,,,,,,,,,,,,,,,,,,,
0,,,,,906,470.3136901855469,11.4906587600708,0.019385401159524918,0.004591622855514288,66.01762390136719,110597.484375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00718080997467041
,0.001,0.0001,0.01,0.001,907,,,,,,,,,,,,,,,,,,,
0,,,,,907,217.54525756835938,11.4906587600708,0.019385401159524918,0.004591622855514288,66.01762390136719,23662.966796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007486987859010696
,0.001,0.0001,0.01,0.001,908,,,,,,,,,,,,,,,,,,,
0,,,,,908,235.1668243408203,11.4906587600708,0.019385401159524918,0.004591622855514288,66.01762390136719,27651.720703125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0062835547141730785
,0.001,0.0001,0.01,0.001,909,,,,,,,,,,,,,,,,,,,
0,,,,,909,408.48651123046875,11.4906587600708,0.019385401159524918,0.004591622855514288,66.01762390136719,83430.609375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005068548955023289
,0.001,0.0001,0.01,0.001,910,,,,,,,,,,,,,,,,,,,
0,,,,,910,75.37838745117188,11.4906587600708,0.019385401159524918,0.004591622855514288,66.01762390136719,2840.95068359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0055329157039523125
,0.001,0.0001,0.01,0.001,911,,,,,,,,,,,,,,,,,,,
0,,,,,911,277.2734375,11.4906587600708,0.019385401159524918,0.004591622855514288,66.01762390136719,38440.27734375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005585151724517345
,0.001,0.0001,0.01,0.001,912,,,,,,,,,,,,,,,,,,,
0,,,,,912,67.06454467773438,11.4906587600708,0.019385401159524918,0.004591622855514288,66.01762390136719,2248.82666015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008047115989029408
,0.001,0.0001,0.01,0.001,913,,,,,,,,,,,,,,,,,,,
0,,,,,913,175.9062042236328,11.4906587600708,0.019385401159524918,0.004591622855514288,66.01762390136719,15471.4970703125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007926825433969498
,0.001,0.0001,0.01,0.001,914,,,,,,,,,,,,,,,,,,,
0,,,,,914,55.385406494140625,6.34981107711792,0.018279172480106354,0.004498181398957968,20.160049438476562,1533.7718505859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008465861901640892
,0.001,0.0001,0.01,0.001,915,,,,,,,,,,,,,,,,,,,
0,,,,,915,339.62091064453125,6.34981107711792,0.018279172480106354,0.004498181398957968,20.160049438476562,57671.1796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005705390125513077
,0.001,0.0001,0.01,0.001,916,,,,,,,,,,,,,,,,,,,
0,,,,,916,305.2295227050781,8.212495803833008,0.017360439524054527,0.004436882212758064,33.72254180908203,46582.5234375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0057817986235022545
,0.001,0.0001,0.01,0.001,917,,,,,,,,,,,,,,,,,,,
0,,,,,917,256.55718994140625,8.212495803833008,0.017360439524054527,0.004436882212758064,33.72254180908203,32910.796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0057190218940377235
,0.001,0.0001,0.01,0.001,918,,,,,,,,,,,,,,,,,,,
0,,,,,918,112.85504150390625,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,6368.13037109375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005901021417230368
,0.001,0.0001,0.01,0.001,919,,,,,,,,,,,,,,,,,,,
0,,,,,919,359.91259765625,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,64768.5390625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008016607724130154
,0.001,0.0001,0.01,0.001,920,,,,,,,,,,,,,,,,,,,
0,,,,,920,194.2671356201172,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,18869.859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006382768042385578
,0.001,0.0001,0.01,0.001,921,,,,,,,,,,,,,,,,,,,
0,,,,,921,232.05392456054688,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,26924.513671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00507641676813364
,0.001,0.0001,0.01,0.001,922,,,,,,,,,,,,,,,,,,,
0,,,,,922,232.6754913330078,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,27068.943359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005252080969512463
,0.001,0.0001,0.01,0.001,923,,,,,,,,,,,,,,,,,,,
0,,,,,923,270.0577392578125,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,36465.59375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0047784470953047276
,0.001,0.0001,0.01,0.001,924,,,,,,,,,,,,,,,,,,,
0,,,,,924,273.9715576171875,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,37530.20703125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00786757655441761
,0.001,0.0001,0.01,0.001,925,,,,,,,,,,,,,,,,,,,
0,,,,,925,49.39884567260742,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,1220.123046875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004333456978201866
,0.001,0.0001,0.01,0.001,926,,,,,,,,,,,,,,,,,,,
0,,,,,926,255.51080322265625,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,32642.88671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0051345620304346085
,0.001,0.0001,0.01,0.001,927,,,,,,,,,,,,,,,,,,,
0,,,,,927,22.195011138916016,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,246.30926513671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005779021419584751
,0.001,0.0001,0.01,0.001,928,,,,,,,,,,,,,,,,,,,
0,,,,,928,442.9778137207031,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,98114.671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006291016936302185
,0.001,0.0001,0.01,0.001,929,,,,,,,,,,,,,,,,,,,
0,,,,,929,372.7506408691406,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,69471.515625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008065689355134964
,0.001,0.0001,0.01,0.001,930,,,,,,,,,,,,,,,,,,,
0,,,,,930,284.464111328125,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,40459.9140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005366947501897812
,0.001,0.0001,0.01,0.001,931,,,,,,,,,,,,,,,,,,,
0,,,,,931,336.43994140625,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,56595.921875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004244458861649036
,0.001,0.0001,0.01,0.001,932,,,,,,,,,,,,,,,,,,,
0,,,,,932,120.20352935791016,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,7224.4443359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00475177401676774
,0.001,0.0001,0.01,0.001,933,,,,,,,,,,,,,,,,,,,
0,,,,,933,38.388553619384766,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,736.8404541015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00507737323641777
,0.001,0.0001,0.01,0.001,934,,,,,,,,,,,,,,,,,,,
0,,,,,934,43.233154296875,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,934.552734375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.003975696861743927
,0.001,0.0001,0.01,0.001,935,,,,,,,,,,,,,,,,,,,
0,,,,,935,240.74789428710938,8.351186752319336,0.01957683637738228,0.004508167505264282,34.871158599853516,28979.7734375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006106107495725155
,0.001,0.0001,0.01,0.001,936,,,,,,,,,,,,,,,,,,,
0,,,,,936,298.67767333984375,10.193242073059082,0.019911842420697212,0.0045448774471879005,51.951087951660156,44604.171875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0045058345422148705
,0.001,0.0001,0.01,0.001,937,,,,,,,,,,,,,,,,,,,
0,,,,,937,21.1331787109375,10.193242073059082,0.019911842420697212,0.0045448774471879005,51.951087951660156,223.30563354492188,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005101949907839298
,0.001,0.0001,0.01,0.001,938,,,,,,,,,,,,,,,,,,,
0,,,,,938,54.585662841796875,10.193242073059082,0.019911842420697212,0.0045448774471879005,51.951087951660156,1489.79736328125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005607948638498783
,0.001,0.0001,0.01,0.001,939,,,,,,,,,,,,,,,,,,,
0,,,,,939,86.44544219970703,10.193242073059082,0.019911842420697212,0.0045448774471879005,51.951087951660156,3736.40673828125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004743407946079969
,0.001,0.0001,0.01,0.001,940,,,,,,,,,,,,,,,,,,,
0,,,,,940,264.7994079589844,10.193242073059082,0.019911842420697212,0.0045448774471879005,51.951087951660156,35059.3671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005306617356836796
,0.001,0.0001,0.01,0.001,941,,,,,,,,,,,,,,,,,,,
0,,,,,941,413.6536560058594,10.193242073059082,0.019911842420697212,0.0045448774471879005,51.951087951660156,85554.671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004290471784770489
,0.001,0.0001,0.01,0.001,942,,,,,,,,,,,,,,,,,,,
0,,,,,942,278.2251281738281,10.193242073059082,0.019911842420697212,0.0045448774471879005,51.951087951660156,38704.609375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006154684349894524
,0.001,0.0001,0.01,0.001,943,,,,,,,,,,,,,,,,,,,
0,,,,,943,130.0592498779297,14.544087409973145,0.018748631700873375,0.004574437625706196,105.76524353027344,8457.7041015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006347670219838619
,0.001,0.0001,0.01,0.001,944,,,,,,,,,,,,,,,,,,,
0,,,,,944,8.010726928710938,14.544087409973145,0.018748631700873375,0.004574437625706196,105.76524353027344,32.085880279541016,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005917433183640242
,0.001,0.0001,0.01,0.001,945,,,,,,,,,,,,,,,,,,,
0,,,,,945,174.91139221191406,14.544087409973145,0.018748631700873375,0.004574437625706196,105.76524353027344,15296.9970703125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004416406620293856
,0.001,0.0001,0.01,0.001,946,,,,,,,,,,,,,,,,,,,
0,,,,,946,389.9248352050781,14.544087409973145,0.018748631700873375,0.004574437625706196,105.76524353027344,76020.6875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005694912746548653
,0.001,0.0001,0.01,0.001,947,,,,,,,,,,,,,,,,,,,
0,,,,,947,327.98480224609375,14.544087409973145,0.018748631700873375,0.004574437625706196,105.76524353027344,53787.015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005638827104121447
,0.001,0.0001,0.01,0.001,948,,,,,,,,,,,,,,,,,,,
0,,,,,948,430.1479797363281,12.62128734588623,0.019382638856768608,0.004508838057518005,79.64845275878906,92513.640625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005818011239171028
,0.001,0.0001,0.01,0.001,949,,,,,,,,,,,,,,,,,,,
0,,,,,949,57.633705139160156,12.62128734588623,0.019382638856768608,0.004508838057518005,79.64845275878906,1660.82177734375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004274023696780205
,0.001,0.0001,0.01,0.001,950,,,,,,,,,,,,,,,,,,,
0,,,,,950,354.5972595214844,12.62128734588623,0.019382638856768608,0.004508838057518005,79.64845275878906,62869.609375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005742362700402737
,0.001,0.0001,0.01,0.001,951,,,,,,,,,,,,,,,,,,,
0,,,,,951,348.49603271484375,12.62128734588623,0.019382638856768608,0.004508838057518005,79.64845275878906,60724.7421875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004288008436560631
,0.001,0.0001,0.01,0.001,952,,,,,,,,,,,,,,,,,,,
0,,,,,952,184.4519500732422,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,17011.26171875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004208813421428204
,0.001,0.0001,0.01,0.001,953,,,,,,,,,,,,,,,,,,,
0,,,,,953,160.47085571289062,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,12875.447265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.003927677404135466
,0.001,0.0001,0.01,0.001,954,,,,,,,,,,,,,,,,,,,
0,,,,,954,234.96697998046875,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,27604.7421875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004288128577172756
,0.001,0.0001,0.01,0.001,955,,,,,,,,,,,,,,,,,,,
0,,,,,955,141.03033447265625,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,9944.7783203125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005829527974128723
,0.001,0.0001,0.01,0.001,956,,,,,,,,,,,,,,,,,,,
0,,,,,956,300.0314636230469,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,45009.4375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0044602565467357635
,0.001,0.0001,0.01,0.001,957,,,,,,,,,,,,,,,,,,,
0,,,,,957,314.16204833984375,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,49348.90234375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007577037438750267
,0.001,0.0001,0.01,0.001,958,,,,,,,,,,,,,,,,,,,
0,,,,,958,409.4459228515625,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,83822.984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00798225961625576
,0.001,0.0001,0.01,0.001,959,,,,,,,,,,,,,,,,,,,
0,,,,,959,318.827392578125,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,50825.45703125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00646318681538105
,0.001,0.0001,0.01,0.001,960,,,,,,,,,,,,,,,,,,,
0,,,,,960,44.31254577636719,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,981.8008422851562,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004584436770528555
,0.001,0.0001,0.01,0.001,961,,,,,,,,,,,,,,,,,,,
0,,,,,961,462.5022888183594,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,106954.1953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007557478733360767
,0.001,0.0001,0.01,0.001,962,,,,,,,,,,,,,,,,,,,
0,,,,,962,292.8845520019531,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,42890.6796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005064400378614664
,0.001,0.0001,0.01,0.001,963,,,,,,,,,,,,,,,,,,,
0,,,,,963,221.0670166015625,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,24435.310546875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004638042766600847
,0.001,0.0001,0.01,0.001,964,,,,,,,,,,,,,,,,,,,
0,,,,,964,294.22332763671875,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,43283.68359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006720235105603933
,0.001,0.0001,0.01,0.001,965,,,,,,,,,,,,,,,,,,,
0,,,,,965,18.682697296142578,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,174.52157592773438,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00392302917316556
,0.001,0.0001,0.01,0.001,966,,,,,,,,,,,,,,,,,,,
0,,,,,966,66.50762939453125,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,2211.63232421875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0045076641254127026
,0.001,0.0001,0.01,0.001,967,,,,,,,,,,,,,,,,,,,
0,,,,,967,90.68473815917969,6.868699550628662,0.019173741340637207,0.004648482892662287,23.58951759338379,4111.86083984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004447448067367077
,0.001,0.0001,0.01,0.001,968,,,,,,,,,,,,,,,,,,,
0,,,,,968,190.77073669433594,13.79966926574707,0.019751396030187607,0.004795726388692856,95.21543884277344,18196.73828125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0064611672423779964
,0.001,0.0001,0.01,0.001,969,,,,,,,,,,,,,,,,,,,
0,,,,,969,338.59039306640625,13.79966926574707,0.019751396030187607,0.004795726388692856,95.21543884277344,57321.7265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006002174224704504
,0.001,0.0001,0.01,0.001,970,,,,,,,,,,,,,,,,,,,
0,,,,,970,363.2637939453125,13.79966926574707,0.019751396030187607,0.004795726388692856,95.21543884277344,65980.296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005636265501379967
,0.001,0.0001,0.01,0.001,971,,,,,,,,,,,,,,,,,,,
0,,,,,971,108.95581817626953,13.79966926574707,0.019751396030187607,0.004795726388692856,95.21543884277344,5935.685546875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005954716354608536
,0.001,0.0001,0.01,0.001,972,,,,,,,,,,,,,,,,,,,
0,,,,,972,118.54833984375,6.7586350440979,0.01973467506468296,0.004618905484676361,22.83957290649414,7026.8544921875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004602828528732061
,0.001,0.0001,0.01,0.001,973,,,,,,,,,,,,,,,,,,,
0,,,,,973,108.86199951171875,6.7586350440979,0.01973467506468296,0.004618905484676361,22.83957290649414,5925.46728515625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007149132899940014
,0.001,0.0001,0.01,0.001,974,,,,,,,,,,,,,,,,,,,
