epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_video,train/max_step_3d,train/min_step_3d,train_params/lambda_3d_sd,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
0,,,,,342,444.5851135253906,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,98827.9609375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007878072559833527
,0.001,0.0001,0.01,0.001,343,,,,,,,,,,,,,,,,,,,
0,,,,,343,90.89471435546875,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,4130.9248046875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006824101787060499
,0.001,0.0001,0.01,0.001,344,,,,,,,,,,,,,,,,,,,
0,,,,,344,35.696624755859375,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,637.1244506835938,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006306909024715424
,0.001,0.0001,0.01,0.001,345,,,,,,,,,,,,,,,,,,,
0,,,,,345,313.9447326660156,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,49280.6484375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005975797772407532
,0.001,0.0001,0.01,0.001,346,,,,,,,,,,,,,,,,,,,
0,,,,,346,248.52357482910156,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,30881.982421875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0051404256373643875
,0.001,0.0001,0.01,0.001,347,,,,,,,,,,,,,,,,,,,
0,,,,,347,376.7027893066406,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,70952.5,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005395460873842239
,0.001,0.0001,0.01,0.001,348,,,,,,,,,,,,,,,,,,,
0,,,,,348,337.310791015625,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,56889.28125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005276228301227093
,0.001,0.0001,0.01,0.001,349,,,,,,,,,,,,,,,,,,,
0,,,,,349,149.71731567382812,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,11207.63671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005737513303756714
,0.001,0.0001,0.01,0.001,350,,,,,,,,,,,,,,,,,,,
0,,,,,350,199.19549560546875,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,19839.421875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005725008435547352
,0.001,0.0001,0.01,0.001,351,,,,,,,,,,,,,,,,,,,
0,,,,,351,201.10304260253906,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,20221.216796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009260338731110096
,0.001,0.0001,0.01,0.001,352,,,,,,,,,,,,,,,,,,,
0,,,,,352,129.69720458984375,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,8410.681640625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005726593546569347
,0.001,0.0001,0.01,0.001,353,,,,,,,,,,,,,,,,,,,
0,,,,,353,161.44078063964844,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,13031.5634765625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006093430332839489
,0.001,0.0001,0.01,0.001,354,,,,,,,,,,,,,,,,,,,
0,,,,,354,58.31061935424805,16.031763076782227,0.03282869979739189,0.010982561856508255,128.5087127685547,1700.0640869140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006072360090911388
,0.001,0.0001,0.01,0.001,355,,,,,,,,,,,,,,,,,,,
0,,,,,355,85.13897705078125,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,3624.32275390625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0053015900775790215
,0.001,0.0001,0.01,0.001,356,,,,,,,,,,,,,,,,,,,
0,,,,,356,525.3603515625,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,138001.75,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009805203415453434
,0.001,0.0001,0.01,0.001,357,,,,,,,,,,,,,,,,,,,
0,,,,,357,253.33180236816406,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,32088.501953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008588560856878757
,0.001,0.0001,0.01,0.001,358,,,,,,,,,,,,,,,,,,,
0,,,,,358,184.08457946777344,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,16943.56640625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008490806445479393
,0.001,0.0001,0.01,0.001,359,,,,,,,,,,,,,,,,,,,
0,,,,,359,480.02117919921875,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,115210.171875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007511540781706572
,0.001,0.0001,0.01,0.001,360,,,,,,,,,,,,,,,,,,,
0,,,,,360,290.9531555175781,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,42326.8671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006197560112923384
,0.001,0.0001,0.01,0.001,361,,,,,,,,,,,,,,,,,,,
0,,,,,361,305.32476806640625,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,46611.609375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005975193344056606
,0.001,0.0001,0.01,0.001,362,,,,,,,,,,,,,,,,,,,
0,,,,,362,171.64341735839844,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,14730.73046875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006030733697116375
,0.001,0.0001,0.01,0.001,363,,,,,,,,,,,,,,,,,,,
0,,,,,363,354.0567626953125,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,62678.09375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008023438043892384
,0.001,0.0001,0.01,0.001,364,,,,,,,,,,,,,,,,,,,
0,,,,,364,312.615966796875,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,48864.375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005978209897875786
,0.001,0.0001,0.01,0.001,365,,,,,,,,,,,,,,,,,,,
0,,,,,365,243.8908233642578,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,29741.3671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007796139921993017
,0.001,0.0001,0.01,0.001,366,,,,,,,,,,,,,,,,,,,
0,,,,,366,583.1342163085938,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,170022.75,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008570314384996891
,0.001,0.0001,0.01,0.001,367,,,,,,,,,,,,,,,,,,,
0,,,,,367,224.59580993652344,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,25221.640625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008847644552588463
,0.001,0.0001,0.01,0.001,368,,,,,,,,,,,,,,,,,,,
0,,,,,368,92.14002990722656,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,4244.892578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005865002050995827
,0.001,0.0001,0.01,0.001,369,,,,,,,,,,,,,,,,,,,
0,,,,,369,86.80404663085938,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,3767.47119140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005510720890015364
,0.001,0.0001,0.01,0.001,370,,,,,,,,,,,,,,,,,,,
0,,,,,370,91.5845947265625,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,4193.869140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0060008978471159935
,0.001,0.0001,0.01,0.001,371,,,,,,,,,,,,,,,,,,,
0,,,,,371,18.992923736572266,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,180.36557006835938,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0054333931766450405
,0.001,0.0001,0.01,0.001,372,,,,,,,,,,,,,,,,,,,
0,,,,,372,239.6366424560547,8.657212257385254,0.032008539885282516,0.010824493132531643,37.47365951538086,28712.859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009307583793997765
,0.001,0.0001,0.01,0.001,373,,,,,,,,,,,,,,,,,,,
0,,,,,373,319.8518371582031,13.486815452575684,0.03246341645717621,0.010805644094944,90.94709014892578,51152.6015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006241310853511095
,0.001,0.0001,0.01,0.001,374,,,,,,,,,,,,,,,,,,,
0,,,,,374,379.0892028808594,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,71854.3125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007607586681842804
,0.001,0.0001,0.01,0.001,375,,,,,,,,,,,,,,,,,,,
0,,,,,375,168.0142059326172,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,14114.3876953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008657969534397125
,0.001,0.0001,0.01,0.001,376,,,,,,,,,,,,,,,,,,,
0,,,,,376,366.5379333496094,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,67175.03125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007876605726778507
,0.001,0.0001,0.01,0.001,377,,,,,,,,,,,,,,,,,,,
0,,,,,377,160.490966796875,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,12878.67578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004962678998708725
,0.001,0.0001,0.01,0.001,378,,,,,,,,,,,,,,,,,,,
0,,,,,378,120.57454681396484,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,7269.11083984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00848703645169735
,0.001,0.0001,0.01,0.001,379,,,,,,,,,,,,,,,,,,,
0,,,,,379,284.0432434082031,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,40340.28515625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004914483055472374
,0.001,0.0001,0.01,0.001,380,,,,,,,,,,,,,,,,,,,
0,,,,,380,600.9286499023438,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,180557.625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00861380621790886
,0.001,0.0001,0.01,0.001,381,,,,,,,,,,,,,,,,,,,
0,,,,,381,263.2892150878906,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,34660.609375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006033435929566622
,0.001,0.0001,0.01,0.001,382,,,,,,,,,,,,,,,,,,,
0,,,,,382,323.4429016113281,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,52307.65625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009549066424369812
,0.001,0.0001,0.01,0.001,383,,,,,,,,,,,,,,,,,,,
0,,,,,383,216.61822509765625,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,23461.7265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005994620732963085
,0.001,0.0001,0.01,0.001,384,,,,,,,,,,,,,,,,,,,
0,,,,,384,240.64540100097656,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,28955.103515625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005885906517505646
,0.001,0.0001,0.01,0.001,385,,,,,,,,,,,,,,,,,,,
0,,,,,385,48.64581298828125,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,1183.20751953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009158151224255562
,0.001,0.0001,0.01,0.001,386,,,,,,,,,,,,,,,,,,,
0,,,,,386,180.63702392578125,9.942866325378418,0.033061057329177856,0.010981510393321514,49.430294036865234,16314.8681640625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008396448567509651
,0.001,0.0001,0.01,0.001,387,,,,,,,,,,,,,,,,,,,
0,,,,,387,242.85011291503906,11.906664848327637,0.031802982091903687,0.010940204374492168,70.88433074951172,29488.0859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006049333140254021
,0.001,0.0001,0.01,0.001,388,,,,,,,,,,,,,,,,,,,
0,,,,,388,158.51376342773438,11.906664848327637,0.031802982091903687,0.010940204374492168,70.88433074951172,12563.306640625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007547629997134209
,0.001,0.0001,0.01,0.001,389,,,,,,,,,,,,,,,,,,,
0,,,,,389,216.08726501464844,11.906664848327637,0.031802982091903687,0.010940204374492168,70.88433074951172,23346.8515625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005272160284221172
,0.001,0.0001,0.01,0.001,390,,,,,,,,,,,,,,,,,,,
0,,,,,390,211.28875732421875,11.906664848327637,0.031802982091903687,0.010940204374492168,70.88433074951172,22321.46875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005983789451420307
,0.001,0.0001,0.01,0.001,391,,,,,,,,,,,,,,,,,,,
0,,,,,391,367.3067626953125,11.906664848327637,0.031802982091903687,0.010940204374492168,70.88433074951172,67457.125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005889999680221081
,0.001,0.0001,0.01,0.001,392,,,,,,,,,,,,,,,,,,,
0,,,,,392,235.9784698486328,11.906664848327637,0.031802982091903687,0.010940204374492168,70.88433074951172,27842.91796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006235038861632347
,0.001,0.0001,0.01,0.001,393,,,,,,,,,,,,,,,,,,,
0,,,,,393,41.43770217895508,11.906664848327637,0.031802982091903687,0.010940204374492168,70.88433074951172,858.5415649414062,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009583674371242523
,0.001,0.0001,0.01,0.001,394,,,,,,,,,,,,,,,,,,,
0,,,,,394,408.85504150390625,11.906664848327637,0.031802982091903687,0.010940204374492168,70.88433074951172,83581.21875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008984296582639217
,0.001,0.0001,0.01,0.001,395,,,,,,,,,,,,,,,,,,,
0,,,,,395,198.47935485839844,11.906664848327637,0.031802982091903687,0.010940204374492168,70.88433074951172,19697.02734375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005858446005731821
,0.001,0.0001,0.01,0.001,396,,,,,,,,,,,,,,,,,,,
0,,,,,396,274.9248352050781,12.07194709777832,0.03211497142910957,0.011006838642060757,72.86595153808594,37791.8359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006097971927374601
,0.001,0.0001,0.01,0.001,397,,,,,,,,,,,,,,,,,,,
0,,,,,397,345.0584716796875,7.939846515655518,0.03229683265089989,0.010968433693051338,31.520580291748047,59532.6796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006621839478611946
,0.001,0.0001,0.01,0.001,398,,,,,,,,,,,,,,,,,,,
0,,,,,398,156.57418823242188,7.939846515655518,0.03229683265089989,0.010968433693051338,31.520580291748047,12257.7392578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009511152282357216
,0.001,0.0001,0.01,0.001,399,,,,,,,,,,,,,,,,,,,
0,,,,,399,96.06298828125,12.784713745117188,0.03240209072828293,0.011391675099730492,81.72445678710938,4614.048828125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005642428994178772
,0.001,0.0001,0.01,0.001,400,,,,,,,,,,,,,,,,,,,
0,,,,,400,41.10431671142578,12.784713745117188,0.03240209072828293,0.011391675099730492,81.72445678710938,844.7822875976562,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005678532645106316
,0.001,0.0001,0.01,0.001,401,,,,,,,,,,,,,,,,,,,
0,,,,,401,215.0680389404297,5.777956008911133,0.03178922086954117,0.011353746056556702,16.692386627197266,23127.130859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006314417812973261
,0.001,0.0001,0.01,0.001,402,,,,,,,,,,,,,,,,,,,
0,,,,,402,428.3124084472656,5.777956008911133,0.03178922086954117,0.011353746056556702,16.692386627197266,91725.765625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008735992014408112
,0.001,0.0001,0.01,0.001,403,,,,,,,,,,,,,,,,,,,
0,,,,,403,261.8280029296875,5.777956008911133,0.03178922086954117,0.011353746056556702,16.692386627197266,34276.953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007213308475911617
,0.001,0.0001,0.01,0.001,404,,,,,,,,,,,,,,,,,,,
0,,,,,404,350.3763427734375,5.777956008911133,0.03178922086954117,0.011353746056556702,16.692386627197266,61381.7890625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00724400021135807
,0.001,0.0001,0.01,0.001,405,,,,,,,,,,,,,,,,,,,
0,,,,,405,221.42137145996094,5.777956008911133,0.03178922086954117,0.011353746056556702,16.692386627197266,24513.7109375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005307227373123169
,0.001,0.0001,0.01,0.001,406,,,,,,,,,,,,,,,,,,,
0,,,,,406,433.5567321777344,5.777956008911133,0.03178922086954117,0.011353746056556702,16.692386627197266,93985.7265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00722807552665472
,0.001,0.0001,0.01,0.001,407,,,,,,,,,,,,,,,,,,,
0,,,,,407,342.5068664550781,5.777956008911133,0.03178922086954117,0.011353746056556702,16.692386627197266,58655.47265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006052909418940544
,0.001,0.0001,0.01,0.001,408,,,,,,,,,,,,,,,,,,,
0,,,,,408,532.3516845703125,5.777956008911133,0.03178922086954117,0.011353746056556702,16.692386627197266,141699.15625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009743809700012207
,0.001,0.0001,0.01,0.001,409,,,,,,,,,,,,,,,,,,,
0,,,,,409,544.4576416015625,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,148217.046875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006939401850104332
,0.001,0.0001,0.01,0.001,410,,,,,,,,,,,,,,,,,,,
0,,,,,410,320.240234375,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,51276.90625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006133269518613815
,0.001,0.0001,0.01,0.001,411,,,,,,,,,,,,,,,,,,,
0,,,,,411,38.09461975097656,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,725.5999755859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006134488619863987
,0.001,0.0001,0.01,0.001,412,,,,,,,,,,,,,,,,,,,
0,,,,,412,118.15262603759766,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,6980.021484375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008454103022813797
,0.001,0.0001,0.01,0.001,413,,,,,,,,,,,,,,,,,,,
0,,,,,413,101.21971130371094,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,5122.71533203125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006881749257445335
,0.001,0.0001,0.01,0.001,414,,,,,,,,,,,,,,,,,,,
0,,,,,414,213.4361114501953,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,22777.48828125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006258159410208464
,0.001,0.0001,0.01,0.001,415,,,,,,,,,,,,,,,,,,,
0,,,,,415,527.910888671875,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,139344.96875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005960005801171064
,0.001,0.0001,0.01,0.001,416,,,,,,,,,,,,,,,,,,,
0,,,,,416,35.2393913269043,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,620.9073486328125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0068550677970051765
,0.001,0.0001,0.01,0.001,417,,,,,,,,,,,,,,,,,,,
0,,,,,417,406.151611328125,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,82479.5625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006308318115770817
,0.001,0.0001,0.01,0.001,418,,,,,,,,,,,,,,,,,,,
0,,,,,418,206.68162536621094,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,21358.6484375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008742536418139935
,0.001,0.0001,0.01,0.001,419,,,,,,,,,,,,,,,,,,,
0,,,,,419,343.8455505371094,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,59114.87890625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005989954806864262
,0.001,0.0001,0.01,0.001,420,,,,,,,,,,,,,,,,,,,
0,,,,,420,147.65528869628906,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,10901.041015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00674869678914547
,0.001,0.0001,0.01,0.001,421,,,,,,,,,,,,,,,,,,,
0,,,,,421,27.234394073486328,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,370.8561096191406,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004990763496607542
,0.001,0.0001,0.01,0.001,422,,,,,,,,,,,,,,,,,,,
0,,,,,422,355.0276794433594,6.231400489807129,0.03247936815023422,0.011005776934325695,19.415176391601562,63022.33203125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007213384844362736
,0.001,0.0001,0.01,0.001,423,,,,,,,,,,,,,,,,,,,
0,,,,,423,324.9849548339844,10.940698623657227,0.0320328064262867,0.011119361966848373,59.84944534301758,52807.609375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0077191367745399475
,0.001,0.0001,0.01,0.001,424,,,,,,,,,,,,,,,,,,,
0,,,,,424,205.64840698242188,10.940698623657227,0.0320328064262867,0.011119361966848373,59.84944534301758,21145.634765625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00612149341031909
,0.001,0.0001,0.01,0.001,425,,,,,,,,,,,,,,,,,,,
0,,,,,425,130.98886108398438,10.940698623657227,0.0320328064262867,0.011119361966848373,59.84944534301758,8579.041015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005521915853023529
,0.001,0.0001,0.01,0.001,426,,,,,,,,,,,,,,,,,,,
0,,,,,426,575.6044921875,10.940698623657227,0.0320328064262867,0.011119361966848373,59.84944534301758,165660.28125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007886826992034912
,0.001,0.0001,0.01,0.001,427,,,,,,,,,,,,,,,,,,,
0,,,,,427,97.37137603759766,10.940698623657227,0.0320328064262867,0.011119361966848373,59.84944534301758,4740.591796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006266023963689804
,0.001,0.0001,0.01,0.001,428,,,,,,,,,,,,,,,,,,,
0,,,,,428,62.77281951904297,10.940698623657227,0.0320328064262867,0.011119361966848373,59.84944534301758,1970.2132568359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008073464967310429
,0.001,0.0001,0.01,0.001,429,,,,,,,,,,,,,,,,,,,
0,,,,,429,256.6083068847656,10.940698623657227,0.0320328064262867,0.011119361966848373,59.84944534301758,32923.9140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005559975281357765
,0.001,0.0001,0.01,0.001,430,,,,,,,,,,,,,,,,,,,
