epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/grad_norm_cn,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_cn,train/loss_sds_video,train/max_step_3d,train/max_step_cn,train/min_step_3d,train/min_step_cn,train_params/lambda_3d_sd,train_params/lambda_cn_sds,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
,0.001,0.0001,0.01,0.001,1340,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1340,675.9796142578125,14.9221773147583,10.132534980773926,0.0421706847846508,0.011946837417781353,111.335693359375,25.667064666748047,228474.203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007130240090191364
,0.001,0.0001,0.01,0.001,1341,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1341,564.80859375,14.9221773147583,31.508033752441406,0.0421706847846508,0.011946837417781353,111.335693359375,248.18905639648438,159504.375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010334627702832222
,0.001,0.0001,0.01,0.001,1342,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1342,74.5359878540039,14.9221773147583,19.297393798828125,0.0421706847846508,0.011946837417781353,111.335693359375,93.09735870361328,2777.806884765625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009965162724256516
,0.001,0.0001,0.01,0.001,1343,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1343,728.2088623046875,14.9221773147583,28.869604110717773,0.0421706847846508,0.011946837417781353,111.335693359375,208.36351013183594,265144.09375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009529326111078262
,0.001,0.0001,0.01,0.001,1344,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1344,195.81277465820312,14.9221773147583,28.807222366333008,0.0421706847846508,0.011946837417781353,111.335693359375,207.4640350341797,19171.3203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010077085345983505
,0.001,0.0001,0.01,0.001,1345,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1345,295.6914978027344,14.9221773147583,9.569950103759766,0.0421706847846508,0.011946837417781353,111.335693359375,22.89598846435547,43716.734375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010064109228551388
,0.001,0.0001,0.01,0.001,1346,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1346,298.3001403808594,14.9221773147583,11.498021125793457,0.0421706847846508,0.011946837417781353,111.335693359375,33.05112075805664,44491.48828125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008926277980208397
,0.001,0.0001,0.01,0.001,1347,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1347,733.5389404296875,14.9221773147583,18.46015739440918,0.0421706847846508,0.011946837417781353,111.335693359375,85.19435119628906,269039.6875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008446959778666496
,0.001,0.0001,0.01,0.001,1348,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1348,152.63209533691406,14.9221773147583,25.449464797973633,0.0421706847846508,0.011946837417781353,111.335693359375,161.9188232421875,11648.27734375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008292419835925102
,0.001,0.0001,0.01,0.001,1349,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1349,208.39651489257812,14.9221773147583,23.233783721923828,0.0421706847846508,0.011946837417781353,111.335693359375,134.95217895507812,21714.5546875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007523979060351849
,0.001,0.0001,0.01,0.001,1350,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1350,723.8513793945312,14.9221773147583,17.061174392700195,0.0421706847846508,0.011946837417781353,111.335693359375,72.77091217041016,261980.421875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008039668202400208
,0.001,0.0001,0.01,0.001,1351,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1351,378.857421875,14.9221773147583,25.625585556030273,0.0421706847846508,0.011946837417781353,111.335693359375,164.16766357421875,71766.46875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008395000360906124
,0.001,0.0001,0.01,0.001,1352,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1352,658.8345947265625,10.788464546203613,19.766834259033203,0.0421941876411438,0.01201270055025816,58.19548034667969,97.68193054199219,217031.515625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00944875180721283
,0.001,0.0001,0.01,0.001,1353,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1353,288.35260009765625,10.788464546203613,32.308349609375,0.0421941876411438,0.01201270055025816,58.19548034667969,260.95733642578125,41573.609375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00822918675839901
,0.001,0.0001,0.01,0.001,1354,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1354,10.886761665344238,10.788464546203613,21.874956130981445,0.0421941876411438,0.01201270055025816,58.19548034667969,119.62842559814453,59.26078796386719,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007303438149392605
,0.001,0.0001,0.01,0.001,1355,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1355,238.3848114013672,10.788464546203613,17.225727081298828,0.0421941876411438,0.01201270055025816,58.19548034667969,74.18140411376953,28413.658203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008003140799701214
,0.001,0.0001,0.01,0.001,1356,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1356,592.1043090820312,13.760632514953613,20.04237937927246,0.042012058198451996,0.012000851333141327,94.67750549316406,100.42424774169922,175293.765625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009927798062562943
,0.001,0.0001,0.01,0.001,1357,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1357,729.7223510742188,12.070025444030762,21.42624282836914,0.04194295033812523,0.011997982859611511,72.84275817871094,114.7709732055664,266247.34375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010286949574947357
,0.001,0.0001,0.01,0.001,1358,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1358,262.80078125,12.070025444030762,22.21613883972168,0.04194295033812523,0.011997982859611511,72.84275817871094,123.38919830322266,34532.125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008331574499607086
,0.001,0.0001,0.01,0.001,1359,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1359,531.3718872070312,12.070025444030762,29.89112663269043,0.04194295033812523,0.011997982859611511,72.84275817871094,223.36988830566406,141178.046875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009787127375602722
,0.001,0.0001,0.01,0.001,1360,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1360,540.9368286132812,12.070025444030762,27.400041580200195,0.04194295033812523,0.011997982859611511,72.84275817871094,187.69056701660156,146306.3125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010083209723234177
,0.001,0.0001,0.01,0.001,1361,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1361,274.36065673828125,12.070025444030762,24.411901473999023,0.04194295033812523,0.011997982859611511,72.84275817871094,148.98524475097656,37636.88671875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007637812290340662
,0.001,0.0001,0.01,0.001,1362,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1362,353.4986877441406,12.070025444030762,27.204103469848633,0.04194295033812523,0.011997982859611511,72.84275817871094,185.01580810546875,62480.6640625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007864514365792274
,0.001,0.0001,0.01,0.001,1363,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1363,502.6024475097656,12.070025444030762,29.553058624267578,0.04194295033812523,0.011997982859611511,72.84275817871094,218.34580993652344,126304.609375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00896676816046238
,0.001,0.0001,0.01,0.001,1364,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1364,47.365379333496094,12.070025444030762,24.769939422607422,0.04194295033812523,0.011997982859611511,72.84275817871094,153.38746643066406,1121.7396240234375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008402708917856216
,0.001,0.0001,0.01,0.001,1365,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1365,72.75392150878906,12.070025444030762,15.660491943359375,0.04194295033812523,0.011997982859611511,72.84275817871094,61.31275177001953,2646.56640625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009312704205513
,0.001,0.0001,0.01,0.001,1366,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1366,745.32421875,12.070025444030762,25.88382339477539,0.04194295033812523,0.011997982859611511,72.84275817871094,167.49307250976562,277754.125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007485531736165285
,0.001,0.0001,0.01,0.001,1367,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1367,500.36322021484375,12.070025444030762,19.277711868286133,0.04194295033812523,0.011997982859611511,72.84275817871094,92.90754699707031,125181.671875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007727246731519699
,0.001,0.0001,0.01,0.001,1368,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1368,483.16558837890625,12.070025444030762,30.04236602783203,0.04194295033812523,0.011997982859611511,72.84275817871094,225.63592529296875,116724.4921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010045129805803299
,0.001,0.0001,0.01,0.001,1369,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1369,475.4947509765625,12.070025444030762,26.821035385131836,0.04194295033812523,0.011997982859611511,72.84275817871094,179.84197998046875,113047.625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009953957051038742
,0.001,0.0001,0.01,0.001,1370,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1370,471.2637023925781,12.070025444030762,20.60663604736328,0.04194295033812523,0.011997982859611511,72.84275817871094,106.15835571289062,111044.734375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009626341052353382
,0.001,0.0001,0.01,0.001,1371,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1371,175.21914672851562,12.070025444030762,18.87393569946289,0.04194295033812523,0.011997982859611511,72.84275817871094,89.05636596679688,15350.8759765625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009666208177804947
,0.001,0.0001,0.01,0.001,1372,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1372,189.73440551757812,12.070025444030762,27.124616622924805,0.04194295033812523,0.011997982859611511,72.84275817871094,183.9362030029297,17999.572265625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009568281471729279
,0.001,0.0001,0.01,0.001,1373,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1373,93.02462768554688,12.070025444030762,9.814223289489746,0.04194295033812523,0.011997982859611511,72.84275817871094,24.079744338989258,4326.791015625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00816247146576643
,0.001,0.0001,0.01,0.001,1374,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1374,248.4384002685547,12.070025444030762,23.56294059753418,0.04194295033812523,0.011997982859611511,72.84275817871094,138.80303955078125,30860.8203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008779183961451054
,0.001,0.0001,0.01,0.001,1375,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1375,653.0009765625,12.070025444030762,33.497859954833984,0.04194295033812523,0.011997982859611511,72.84275817871094,280.52667236328125,213205.15625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007805553264915943
,0.001,0.0001,0.01,0.001,1376,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1376,625.166015625,12.070025444030762,24.506195068359375,0.04194295033812523,0.011997982859611511,72.84275817871094,150.13839721679688,195416.28125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0076685138046741486
,0.001,0.0001,0.01,0.001,1377,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1377,588.5697021484375,12.070025444030762,29.416189193725586,0.04194295033812523,0.011997982859611511,72.84275817871094,216.32803344726562,173207.15625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008466818369925022
,0.001,0.0001,0.01,0.001,1378,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1378,726.0549926757812,12.070025444030762,28.84635353088379,0.04194295033812523,0.011997982859611511,72.84275817871094,208.0280303955078,263577.9375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00798291340470314
,0.001,0.0001,0.01,0.001,1379,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1379,17.202783584594727,12.070025444030762,23.105709075927734,0.04194295033812523,0.011997982859611511,72.84275817871094,133.46844482421875,147.96788024902344,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007257808931171894
,0.001,0.0001,0.01,0.001,1380,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1380,323.9660339355469,12.070025444030762,34.75991439819336,0.04194295033812523,0.011997982859611511,72.84275817871094,302.0628967285156,52476.9921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009192338213324547
,0.001,0.0001,0.01,0.001,1381,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1381,235.3311767578125,12.070025444030762,26.94300651550293,0.04194295033812523,0.011997982859611511,72.84275817871094,181.4813995361328,27690.3828125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009591077454388142
,0.001,0.0001,0.01,0.001,1382,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1382,725.925537109375,12.070025444030762,31.42270851135254,0.04194295033812523,0.011997982859611511,72.84275817871094,246.84664916992188,263483.9375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009733607992529869
,0.001,0.0001,0.01,0.001,1383,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1383,498.2832946777344,13.874369621276855,34.94060516357422,0.04110429808497429,0.01195102371275425,96.24906921386719,305.2114562988281,124143.109375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010259395465254784
,0.001,0.0001,0.01,0.001,1384,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1384,67.35070037841797,13.874369621276855,14.239619255065918,0.04110429808497429,0.01195102371275425,96.24906921386719,50.691688537597656,2268.05859375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007491779513657093
,0.001,0.0001,0.01,0.001,1385,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1385,437.5403747558594,13.874369621276855,27.501455307006836,0.04110429808497429,0.01195102371275425,96.24906921386719,189.08251953125,95720.796875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0071471272967755795
,0.001,0.0001,0.01,0.001,1386,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1386,249.26104736328125,13.874369621276855,21.566129684448242,0.04110429808497429,0.01195102371275425,96.24906921386719,116.27449035644531,31065.53515625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007780659012496471
,0.001,0.0001,0.01,0.001,1387,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1387,556.0782470703125,13.874369621276855,27.377758026123047,0.04110429808497429,0.01195102371275425,96.24906921386719,187.38540649414062,154611.5,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010385464876890182
,0.001,0.0001,0.01,0.001,1388,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1388,482.09765625,13.874369621276855,27.334890365600586,0.04110429808497429,0.01195102371275425,96.24906921386719,186.79905700683594,116209.0703125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008802558295428753
,0.001,0.0001,0.01,0.001,1389,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1389,354.6564636230469,13.874369621276855,24.710866928100586,0.04110429808497429,0.01195102371275425,96.24906921386719,152.65673828125,62890.6015625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008681153878569603
,0.001,0.0001,0.01,0.001,1390,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1390,47.946102142333984,13.874369621276855,25.034133911132812,0.04110429808497429,0.01195102371275425,96.24906921386719,156.67697143554688,1149.414306640625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009965467266738415
,0.001,0.0001,0.01,0.001,1391,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1391,175.3402557373047,13.874369621276855,11.405940055847168,0.04110429808497429,0.01195102371275425,96.24906921386719,32.523868560791016,15372.1025390625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007225565612316132
,0.001,0.0001,0.01,0.001,1392,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1392,644.9664916992188,13.874369621276855,22.679298400878906,0.04110429808497429,0.01195102371275425,96.24906921386719,128.587646484375,207990.890625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009001454338431358
,0.001,0.0001,0.01,0.001,1393,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1393,528.4812622070312,13.874369621276855,12.422712326049805,0.04110429808497429,0.01195102371275425,96.24906921386719,38.58094787597656,139646.21875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007679365109652281
,0.001,0.0001,0.01,0.001,1394,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1394,447.0137939453125,13.874369621276855,24.91486358642578,0.04110429808497429,0.01195102371275425,96.24906921386719,155.18760681152344,99910.6640625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00609256885945797
,0.001,0.0001,0.01,0.001,1395,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1395,26.924060821533203,13.874369621276855,13.65693473815918,0.04110429808497429,0.01195102371275425,96.24906921386719,46.62796401977539,362.45257568359375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010248040780425072
,0.001,0.0001,0.01,0.001,1396,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1396,355.81488037109375,13.874369621276855,21.415193557739258,0.04110429808497429,0.01195102371275425,96.24906921386719,114.65263366699219,63302.109375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006587876006960869
,0.001,0.0001,0.01,0.001,1397,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1397,328.53326416015625,13.874369621276855,21.10137367248535,0.04110429808497429,0.01195102371275425,96.24906921386719,111.3169937133789,53967.0546875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009310489520430565
,0.001,0.0001,0.01,0.001,1398,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1398,19.9789981842041,13.874369621276855,26.068143844604492,0.04110429808497429,0.01195102371275425,96.24906921386719,169.88702392578125,199.5802001953125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0076621281914412975
,0.001,0.0001,0.01,0.001,1399,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1399,188.28494262695312,13.874369621276855,7.0967535972595215,0.04110429808497429,0.01195102371275425,96.24906921386719,12.590978622436523,17725.609375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006563160568475723
,0.001,0.0001,0.01,0.001,1400,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1400,33.201087951660156,13.874369621276855,11.397582054138184,0.04110429808497429,0.01195102371275425,96.24906921386719,32.47621536254883,551.1561279296875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010499849915504456
,0.001,0.0001,0.01,0.001,1401,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1401,54.827880859375,13.874369621276855,26.021989822387695,0.04110429808497429,0.01195102371275425,96.24906921386719,169.28598022460938,1503.04833984375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007792639546096325
,0.001,0.0001,0.01,0.001,1402,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1402,694.0855712890625,13.874369621276855,22.653160095214844,0.04110429808497429,0.01195102371275425,96.24906921386719,128.29141235351562,240877.375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007040190976113081
,0.001,0.0001,0.01,0.001,1403,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1403,91.08396911621094,13.874369621276855,15.030559539794922,0.04110429808497429,0.01195102371275425,96.24906921386719,56.479427337646484,4148.14501953125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010530563071370125
,0.001,0.0001,0.01,0.001,1404,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1404,671.7288208007812,13.874369621276855,31.208885192871094,0.04110429808497429,0.01195102371275425,96.24906921386719,243.49864196777344,225609.8125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006103132851421833
,0.001,0.0001,0.01,0.001,1405,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1405,630.4580078125,13.874369621276855,16.600521087646484,0.04110429808497429,0.01195102371275425,96.24906921386719,68.89433288574219,198738.640625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008174192160367966
,0.001,0.0001,0.01,0.001,1406,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1406,605.1787719726562,13.874369621276855,24.191591262817383,0.04110429808497429,0.01195102371275425,96.24906921386719,146.30825805664062,183120.65625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006713075563311577
,0.001,0.0001,0.01,0.001,1407,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1407,652.6837768554688,13.874369621276855,18.879751205444336,0.04110429808497429,0.01195102371275425,96.24906921386719,89.11125946044922,212998.0625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010722496546804905
,0.001,0.0001,0.01,0.001,1408,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1408,62.218231201171875,13.874369621276855,33.204185485839844,0.04110429808497429,0.01195102371275425,96.24906921386719,275.6294860839844,1935.55419921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010155128315091133
,0.001,0.0001,0.01,0.001,1409,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1409,412.1054992675781,10.68448543548584,13.287249565124512,0.04137660935521126,0.012046578340232372,57.07911682128906,44.13774871826172,84915.4765625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006788019090890884
,0.001,0.0001,0.01,0.001,1410,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1410,216.0092315673828,10.68448543548584,26.92949104309082,0.04137660935521126,0.012046578340232372,57.07911682128906,181.29937744140625,23329.994140625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008342313580214977
,0.001,0.0001,0.01,0.001,1411,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,1411,494.12188720703125,9.004892349243164,7.182804107666016,0.04090375453233719,0.012006988748908043,40.54404830932617,12.898168563842773,122078.21875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007088922895491123
