epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/grad_norm_cn,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_cn,train/loss_sds_video,train/max_step_3d,train/max_step_cn,train/min_step_3d,train/min_step_cn,train_params/lambda_3d_sd,train_params/lambda_cn_sds,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
0,,,,,42,100.33721160888672,14.335176467895508,23.144750595092773,0.06090419366955757,0.01191012468189001,102.74864196777344,133.91986083984375,5033.7783203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.012630012817680836
,0.001,0.0001,0.01,0.001,43,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,43,123.72472381591797,14.335176467895508,15.734996795654297,0.06090419366955757,0.01191012468189001,102.74864196777344,61.89752960205078,7653.9033203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0142044797539711
,0.001,0.0001,0.01,0.001,44,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,44,217.45423889160156,14.335176467895508,22.45865821838379,0.06090419366955757,0.01191012468189001,102.74864196777344,126.09782409667969,23643.173828125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.02191108465194702
,0.001,0.0001,0.01,0.001,45,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,45,275.5878601074219,14.335176467895508,16.04737663269043,0.06090419366955757,0.01191012468189001,102.74864196777344,64.37957763671875,37974.3359375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0164223350584507
,0.001,0.0001,0.01,0.001,46,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,46,94.74116516113281,14.335176467895508,23.615659713745117,0.06090419366955757,0.01191012468189001,102.74864196777344,139.42483520507812,4487.9443359375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.014554455876350403
,0.001,0.0001,0.01,0.001,47,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,47,461.79766845703125,14.335176467895508,12.738574981689453,0.06090419366955757,0.01191012468189001,102.74864196777344,40.56782531738281,106628.546875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.017585035413503647
,0.001,0.0001,0.01,0.001,48,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,48,58.485069274902344,14.335176467895508,14.453495979309082,0.06090419366955757,0.01191012468189001,102.74864196777344,52.225887298583984,1710.251708984375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.016425130888819695
,0.001,0.0001,0.01,0.001,49,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,49,11.503280639648438,16.25166130065918,12.238069534301758,0.06446456164121628,0.011827702634036541,132.05825805664062,37.442588806152344,66.16272735595703,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.018089931458234787
,0.001,0.0001,0.01,0.001,50,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,50,428.8388671875,16.25166130065918,19.507001876831055,0.06446456164121628,0.011827702634036541,132.05825805664062,95.13078308105469,91951.390625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.015544619411230087
,0.001,0.0001,0.01,0.001,51,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,51,247.8603057861328,16.25166130065918,19.552865982055664,0.06446456164121628,0.011827702634036541,132.05825805664062,95.5786361694336,30717.3671875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.013734012842178345
,0.001,0.0001,0.01,0.001,52,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,52,50.54252243041992,16.25166130065918,23.741283416748047,0.06446456164121628,0.011827702634036541,132.05825805664062,140.91212463378906,1277.2733154296875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.017811588943004608
,0.001,0.0001,0.01,0.001,53,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,53,187.6212921142578,16.25166130065918,15.354061126708984,0.06446456164121628,0.011827702634036541,132.05825805664062,58.936798095703125,17600.875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.015317901037633419
,0.001,0.0001,0.01,0.001,54,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,54,116.92123413085938,16.25166130065918,15.543548583984375,0.06446456164121628,0.011827702634036541,132.05825805664062,60.40047836303711,6835.287109375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.01830516941845417
,0.001,0.0001,0.01,0.001,55,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,55,200.54176330566406,16.25166130065918,21.56998634338379,0.06446456164121628,0.011827702634036541,132.05825805664062,116.31607818603516,20108.5,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.01332981139421463
,0.001,0.0001,0.01,0.001,56,,,,,,,,,,,,,,,,,,,,,,,,
