epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/grad_norm_cn,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_cn,train/loss_sds_video,train/max_step_3d,train/max_step_cn,train/min_step_3d,train/min_step_cn,train_params/lambda_3d_sd,train_params/lambda_cn_sds,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
,0.001,0.0001,0.01,0.001,32,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,32,432.2648620605469,13.785802841186523,14.240620613098145,0.07361415773630142,0.020352670922875404,95.02417755126953,50.69881820678711,93426.453125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007967631332576275
,0.001,0.0001,0.01,0.001,33,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,33,432.1109313964844,13.785802841186523,41.27653503417969,0.07361415773630142,0.020352670922875404,95.02417755126953,425.93804931640625,93359.9296875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010943581350147724
,0.001,0.0001,0.01,0.001,34,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,34,191.4298858642578,13.785802841186523,25.105806350708008,0.07361415773630142,0.020352670922875404,95.02417755126953,157.57537841796875,18322.69921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006350850686430931
,0.001,0.0001,0.01,0.001,35,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,35,291.6568298339844,13.785802841186523,18.549903869628906,0.07361415773630142,0.020352670922875404,95.02417755126953,86.02472686767578,42531.8515625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009630933403968811
,0.001,0.0001,0.01,0.001,36,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,36,174.67971801757812,13.785802841186523,19.271326065063477,0.07361415773630142,0.020352670922875404,95.02417755126953,92.84600830078125,15256.5029296875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007945951074361801
