epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/loss_mask,train/loss_rgb,train/loss_sd,train/loss_sd_3d,train/loss_sd_img,train/max_step,train/max_step_3d,train/min_step,train/min_step_3d,train_params/lambda_3d_sd,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sd,train_params/lambda_sd_img,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
0,,,,12,16.247325897216797,15.407681465148926,0.5866309404373169,0.03376273065805435,131.98782348632812,118.69831848144531,427.83380126953125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00017425107944291085
,0.001,0.01,0.001,13,,,,,,,,,,,,,,,,,,,,,,,
0,,,,13,8.948882102966309,1.8351118564605713,0.5863927602767944,0.03375189006328583,40.04124450683594,1.6838178634643555,53.74948501586914,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00024139010929502547
,0.001,0.01,0.001,14,,,,,,,,,,,,,,,,,,,,,,,
0,,,,14,29.758668899536133,7.332987308502197,0.5861940383911133,0.033740248531103134,442.78924560546875,26.886348724365234,818.160888671875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00020006528939120471
,0.001,0.01,0.001,15,,,,,,,,,,,,,,,,,,,,,,,
0,,,,15,11.971479415893555,4.636102199554443,0.5857381820678711,0.03372830152511597,71.65815734863281,10.746721267700195,99.07627868652344,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00026809406699612737
,0.001,0.01,0.001,16,,,,,,,,,,,,,,,,,,,,,,,
0,,,,16,57.623497009277344,2.0322015285491943,0.5882459878921509,0.03365548700094223,1660.233642578125,2.0649211406707764,2123.30078125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002743012155406177
,0.001,0.01,0.001,17,,,,,,,,,,,,,,,,,,,,,,,
0,,,,17,37.71965789794922,22.294038772583008,0.5867940187454224,0.03363833576440811,711.3863525390625,248.51210021972656,1135.1051025390625,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.000216376269236207
,0.001,0.01,0.001,18,,,,,,,,,,,,,,,,,,,,,,,
0,,,,18,45.988037109375,7.422237396240234,0.5862295627593994,0.03362312912940979,1057.44970703125,27.544803619384766,1683.62060546875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002709550317376852
,0.001,0.01,0.001,19,,,,,,,,,,,,,,,,,,,,,,,
0,,,,19,10.248638153076172,6.0712080001831055,0.5850172638893127,0.033605173230171204,52.517295837402344,18.429784774780273,129.66500854492188,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00027341314125806093
,0.001,0.01,0.001,20,,,,,,,,,,,,,,,,,,,,,,,
0,,,,20,15.999813079833984,10.535490036010742,0.5846830010414124,0.03358858451247215,127.99701690673828,55.49827575683594,181.36578369140625,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002762704389169812
,0.001,0.01,0.001,21,,,,,,,,,,,,,,,,,,,,,,,
0,,,,21,12.125364303588867,5.216229438781738,0.5840227603912354,0.03356819599866867,73.5122299194336,13.604525566101074,170.86492919921875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00020270627283025533
,0.001,0.01,0.001,22,,,,,,,,,,,,,,,,,,,,,,,
0,,,,22,16.373016357421875,9.161986351013184,0.5832374095916748,0.033546991646289825,134.03782653808594,41.97099304199219,269.99542236328125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00022443689522333443
,0.001,0.01,0.001,23,,,,,,,,,,,,,,,,,,,,,,,
0,,,,23,14.796721458435059,2.482297658920288,0.5832769870758057,0.03352494537830353,109.47148895263672,3.0809011459350586,162.04486083984375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002029156603384763
,0.001,0.01,0.001,24,,,,,,,,,,,,,,,,,,,,,,,
0,,,,24,40.14289855957031,5.396382808685303,0.5825826525688171,0.0335017591714859,805.7261962890625,14.560474395751953,1789.01220703125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002226123324362561
,0.001,0.01,0.001,25,,,,,,,,,,,,,,,,,,,,,,,
0,,,,25,55.753963470458984,7.701828479766846,0.5818521976470947,0.03347373753786087,1554.252197265625,29.659080505371094,1618.498046875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.000204611147637479
,0.001,0.01,0.001,26,,,,,,,,,,,,,,,,,,,,,,,
0,,,,26,71.3855972290039,5.629993438720703,0.580219566822052,0.033443938940763474,2547.95166015625,15.848413467407227,2659.07958984375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002491111517883837
,0.001,0.01,0.001,27,,,,,,,,,,,,,,,,,,,,,,,
0,,,,27,34.86498260498047,5.195072174072266,0.5798355340957642,0.03341654688119888,607.7835693359375,13.494386672973633,1268.4293212890625,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002516398089937866
,0.001,0.01,0.001,28,,,,,,,,,,,,,,,,,,,,,,,
0,,,,28,22.67947006225586,4.088150501251221,0.5793845653533936,0.03338078036904335,257.17919921875,8.356486320495605,531.472900390625,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00025133031886070967
,0.001,0.01,0.001,29,,,,,,,,,,,,,,,,,,,,,,,
0,,,,29,11.711609840393066,12.716802597045898,0.5778745412826538,0.03334818780422211,68.58090209960938,80.85852813720703,94.16232299804688,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002769726561382413
,0.001,0.01,0.001,30,,,,,,,,,,,,,,,,,,,,,,,
0,,,,30,13.302717208862305,2.162236213684082,0.576935887336731,0.0333099327981472,88.48114776611328,2.337632656097412,239.36981201171875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00026883240207098424
,0.001,0.01,0.001,31,,,,,,,,,,,,,,,,,,,,,,,
0,,,,31,51.888885498046875,3.116210699081421,0.575273871421814,0.03327023610472679,1346.2283935546875,4.855384349822998,2116.87548828125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00016527622938156128
,0.001,0.01,0.001,32,,,,,,,,,,,,,,,,,,,,,,,
0,,,,32,13.999571800231934,4.067761421203613,0.5740018486976624,0.033186983317136765,97.99400329589844,8.27334213256836,200.74607849121094,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00020350280101411045
,0.001,0.01,0.001,33,,,,,,,,,,,,,,,,,,,,,,,
0,,,,33,53.46036148071289,2.4119229316711426,0.5726423263549805,0.033142201602458954,1429.005126953125,2.9086859226226807,1537.878662109375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0001993926998693496
,0.001,0.01,0.001,34,,,,,,,,,,,,,,,,,,,,,,,
0,,,,34,15.41307258605957,2.6140296459198,0.5711753964424133,0.033090412616729736,118.78141784667969,3.4165754318237305,229.28807067871094,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00027612748090177774
,0.001,0.01,0.001,35,,,,,,,,,,,,,,,,,,,,,,,
0,,,,35,24.34271812438965,3.3301637172698975,0.5686078071594238,0.033034004271030426,296.2839660644531,5.544994354248047,650.885986328125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00017926345753949136
,0.001,0.01,0.001,36,,,,,,,,,,,,,,,,,,,,,,,
0,,,,36,60.68452453613281,13.76898193359375,0.5670180320739746,0.032975222915410995,1841.3056640625,94.79243469238281,1873.1671142578125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00024915579706430435
,0.001,0.01,0.001,37,,,,,,,,,,,,,,,,,,,,,,,
0,,,,37,16.06377601623535,3.676544189453125,0.5654555559158325,0.03291306644678116,129.0224609375,6.758488655090332,332.8561096191406,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00023607202456332743
,0.001,0.01,0.001,38,,,,,,,,,,,,,,,,,,,,,,,
0,,,,38,11.52933406829834,4.621639251708984,0.5640890598297119,0.03285098075866699,66.4627685546875,10.679774284362793,81.582763671875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00023796240566298366
,0.001,0.01,0.001,39,,,,,,,,,,,,,,,,,,,,,,,
0,,,,39,63.99726104736328,4.82054328918457,0.5612189769744873,0.03277937322854996,2047.824462890625,11.618818283081055,3192.988037109375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002608247450552881
,0.001,0.01,0.001,40,,,,,,,,,,,,,,,,,,,,,,,
0,,,,40,72.78762817382812,9.074050903320312,0.5576502084732056,0.03269708901643753,2649.01953125,41.16919708251953,1566.774169921875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002579510328359902
,0.001,0.01,0.001,41,,,,,,,,,,,,,,,,,,,,,,,
0,,,,41,33.18377685546875,3.0403807163238525,0.5549600124359131,0.032617367804050446,550.58154296875,4.621957778930664,1032.015869140625,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00017525412840768695
,0.001,0.01,0.001,42,,,,,,,,,,,,,,,,,,,,,,,
0,,,,42,12.578940391540527,9.14593505859375,0.5519549250602722,0.03252832591533661,79.1148681640625,41.824066162109375,126.8118896484375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00025996629847213626
,0.001,0.01,0.001,43,,,,,,,,,,,,,,,,,,,,,,,
0,,,,43,9.28827953338623,2.78757381439209,0.5484294891357422,0.03243447467684746,43.13606643676758,3.885284185409546,82.85469055175781,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00020827141997870058
,0.001,0.01,0.001,44,,,,,,,,,,,,,,,,,,,,,,,
0,,,,44,15.441091537475586,14.95102596282959,0.5458304286003113,0.03233493119478226,119.21365356445312,111.76658630371094,187.6400146484375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002882641274482012
,0.001,0.01,0.001,45,,,,,,,,,,,,,,,,,,,,,,,
0,,,,45,55.324607849121094,7.140261650085449,0.541998028755188,0.03223302960395813,1530.4061279296875,25.491668701171875,1777.1392822265625,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002019783714786172
,0.001,0.01,0.001,46,,,,,,,,,,,,,,,,,,,,,,,
0,,,,46,9.266098022460938,13.897558212280273,0.5383931994438171,0.03213072940707207,42.93028259277344,96.57106018066406,99.75636291503906,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00017865929112304002
,0.001,0.01,0.001,47,,,,,,,,,,,,,,,,,,,,,,,
0,,,,47,17.68937110900879,4.89788818359375,0.5355983972549438,0.032022517174482346,156.4569091796875,11.994654655456543,369.87152099609375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00022113675368018448
,0.001,0.01,0.001,48,,,,,,,,,,,,,,,,,,,,,,,
0,,,,48,25.640869140625,9.05339241027832,0.5322945713996887,0.03185403347015381,328.7270812988281,40.98194885253906,650.906494140625,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0001781214086804539
,0.001,0.01,0.001,49,,,,,,,,,,,,,,,,,,,,,,,
0,,,,49,10.509367942810059,6.2977519035339355,0.5302733182907104,0.0317305326461792,55.223411560058594,19.830839157104492,82.40957641601562,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.000266743591055274
,0.001,0.01,0.001,50,,,,,,,,,,,,,,,,,,,,,,,
0,,,,50,37.88801956176758,12.750765800476074,0.5261291861534119,0.0316007100045681,717.7509765625,81.29100799560547,1353.0526123046875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00023689227236900479
,0.001,0.01,0.001,51,,,,,,,,,,,,,,,,,,,,,,,
0,,,,51,12.164509773254395,8.7470703125,0.5238450765609741,0.03147229552268982,73.98764038085938,38.25562286376953,156.7279052734375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00025654915953055024
,0.001,0.01,0.001,52,,,,,,,,,,,,,,,,,,,,,,,
0,,,,52,51.77016830444336,1.941529631614685,0.5207645297050476,0.03133890777826309,1340.0753173828125,1.8847688436508179,1931.835205078125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00023426287225447595
,0.001,0.01,0.001,53,,,,,,,,,,,,,,,,,,,,,,,
0,,,,53,16.540544509887695,2.917461395263672,0.5172984600067139,0.031196674332022667,136.79481506347656,4.255790710449219,259.9353332519531,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002856285427697003
,0.001,0.01,0.001,54,,,,,,,,,,,,,,,,,,,,,,,
0,,,,54,22.197036743164062,8.608702659606934,0.512256383895874,0.03104720078408718,246.35421752929688,37.05488204956055,694.6788330078125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002534681116230786
,0.001,0.01,0.001,55,,,,,,,,,,,,,,,,,,,,,,,
0,,,,55,23.4742374420166,8.409350395202637,0.5076398253440857,0.03088543564081192,275.5198974609375,35.35858917236328,668.6027221679688,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00020167428010609
,0.001,0.01,0.001,56,,,,,,,,,,,,,,,,,,,,,,,
0,,,,56,70.99911499023438,5.546778202056885,0.5039995312690735,0.030714139342308044,2520.437255859375,15.383376121520996,2561.105224609375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0002893100609071553
,0.001,0.01,0.001,57,,,,,,,,,,,,,,,,,,,,,,,
0,,,,57,56.391029357910156,10.909903526306152,0.5003820061683655,0.03053300641477108,1589.97412109375,59.513004302978516,1570.8406982421875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00026151814381591976
,0.001,0.01,0.001,58,,,,,,,,,,,,,,,,,,,,,,,
0,,,,58,6.497498989105225,2.8526785373687744,0.4954984784126282,0.03034963086247444,21.108745574951172,4.068887233734131,43.56018829345703,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00025993629242293537
,0.001,0.01,0.001,59,,,,,,,,,,,,,,,,,,,,,,,
0,,,,59,61.38772964477539,6.472886562347412,0.4927433133125305,0.030157234519720078,1884.2266845703125,20.94913101196289,2089.539306640625,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00027101216255687177
,0.001,0.01,0.001,60,,,,,,,,,,,,,,,,,,,,,,,
0,,,,60,114.08451080322266,5.136164665222168,0.48897624015808105,0.029969042167067528,6507.6376953125,13.190093994140625,2651.011474609375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00026921406970359385
,0.001,0.01,0.001,61,,,,,,,,,,,,,,,,,,,,,,,
0,,,,61,163.7026824951172,15.395309448242188,0.48440805077552795,0.029765134677290916,13399.2841796875,118.50778198242188,2947.6298828125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00023888784926384687
,0.001,0.01,0.001,62,,,,,,,,,,,,,,,,,,,,,,,
0,,,,62,21.811586380004883,2.187129020690918,0.4816393256187439,0.029554516077041626,237.87265014648438,2.3917667865753174,579.3455810546875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00031030026730149984
,0.001,0.01,0.001,63,,,,,,,,,,,,,,,,,,,,,,,
0,,,,63,29.06061553955078,5.076206207275391,0.4780106544494629,0.02933700941503048,422.25970458984375,12.883934020996094,1228.522705078125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0003321979020256549
,0.001,0.01,0.001,64,,,,,,,,,,,,,,,,,,,,,,,
0,,,,64,86.49398803710938,4.912405967712402,0.4583281874656677,0.028970055282115936,3740.6044921875,12.065866470336914,2171.45458984375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00030341645469889045
,0.001,0.01,0.001,65,,,,,,,,,,,,,,,,,,,,,,,
0,,,,65,21.552536010742188,3.040574073791504,0.454478919506073,0.028719600290060043,232.25592041015625,4.62254524230957,579.8074340820312,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.00031099061015993357
,0.001,0.01,0.001,66,,,,,,,,,,,,,,,,,,,,,,,
0,,,,66,59.574974060058594,10.004947662353516,0.4488697946071625,0.028468456119298935,1774.5887451171875,50.04948043823242,2750.07763671875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0003173755540046841
,0.001,0.01,0.001,67,,,,,,,,,,,,,,,,,,,,,,,
0,,,,67,25.030380249023438,5.257536888122559,0.4435123801231384,0.028196558356285095,313.25994873046875,13.820846557617188,826.5687255859375,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0003128233947791159
,0.001,0.01,0.001,68,,,,,,,,,,,,,,,,,,,,,,,
0,,,,68,14.846903800964355,3.1767210960388184,0.43827372789382935,0.02792121283710003,110.21527862548828,5.045777797698975,165.36297607421875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0003390559577383101
,0.001,0.01,0.001,69,,,,,,,,,,,,,,,,,,,,,,,
0,,,,69,18.282285690307617,2.3661015033721924,0.43247371912002563,0.027641093358397484,167.1209716796875,2.79921817779541,382.52020263671875,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0003650080179795623
,0.001,0.01,0.001,70,,,,,,,,,,,,,,,,,,,,,,,
0,,,,70,15.179769515991211,17.53423309326172,0.4241483807563782,0.027347706258296967,115.21269989013672,153.72467041015625,257.2707214355469,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.000429455132689327
,0.001,0.01,0.001,71,,,,,,,,,,,,,,,,,,,,,,,
0,,,,71,151.71316528320312,4.079830646514893,0.4197000563144684,0.02707640454173088,11508.4423828125,8.322509765625,3025.3798828125,600.0,600.0,200.0,200.0,1.0,100.0,1000.0,0.0,0.0,1000.0,0.02500000037252903,0.0002500000118743628,0.0,0.0,0.0,0.0003205745597369969
